date,keyword,level_last,mean_w,slope_w,z_last,lift_vs_mean_w,lift_vs_ref,momentum_1,momentum_7,coefvar_w,days_since_peak,peak,peak_gini,burstiness,trend_strength,seasonality_strength,lift_vs_cohort_med,corr_with_cohort_med,future_mean_7d,future_max_7d,future_sum_7d,growth_label_metric,target
2024-01-07,musical film,0.0,8.535714285714286,0.3253968253968254,-0.5552949058432296,-0.9999999998828452,-0.9999999998630137,-43.0,0.0,1.5210026192490227,1.0,43.0,0.7815223745655628,13000000000.0,0.9999922355656726,0.9993327796461636,,,5.142857142857143,32.0,72.0,-0.39748953970238615,0
2024-01-14,musical film,32.0,9.035714285714286,0.5738916256157637,2.7616985265248264,2.5415019760033117,3.260355029151728,32.0,32.0,1.50680176220411,2.0,43.0,0.7788899297862,13000000000.0,0.9999926236256589,0.9992053802534807,,,2.857142857142857,21.0,40.0,-0.6837944663274852,0
2024-01-21,musical film,0.0,9.035714285714286,0.43541324575807333,-0.5587614706962933,-0.9999999998893281,-0.9999999998668639,-32.0,0.0,1.50680176220411,3.0,43.0,0.7802139421807466,13000000000.0,0.9999926344152326,0.9992050347629353,,,2.857142857142857,21.0,40.0,-0.6837944663274852,0
2024-01-28,musical film,0.0,8.357142857142858,0.44772851669403385,-0.5565659999714576,-0.9999999998803418,-0.9999999998668639,0.0,-21.0,1.6241715220469573,4.0,43.0,0.781522192522964,13000000000.0,0.9999926450597523,0.9992046959400547,,,2.857142857142857,21.0,40.0,-0.6581196580409087,0
2024-02-04,musical film,19.0,9.035714285714286,0.46004378762999454,1.3838652300510896,1.1027667982969267,1.4604316544871385,19.0,19.0,1.50680176220411,5.0,43.0,0.7772557582967266,13000000000.0,0.9999927019635039,0.999200678179994,,,3.5,28.0,49.0,-0.6126482212760705,0
2024-02-11,musical film,0.0,8.357142857142858,0.47235905856595517,-0.5610865144062245,-0.9999999998803418,-0.9999999998705036,-19.0,-20.0,1.6241715220469573,6.0,43.0,0.7785660185401378,13000000000.0,0.9999927126349569,0.9992003448831787,,,3.5,28.0,49.0,-0.5811965811270363,0
2024-02-18,musical film,0.0,8.357142857142858,0.344280240831965,-0.5589165446356055,-0.9999999998803418,-0.9999999998705036,0.0,-43.0,1.6241715220469573,7.0,43.0,0.7798609541023271,13000000000.0,0.9999927231503466,0.9992000163869941,,,3.5,28.0,49.0,-0.5811965811270363,0
2024-02-25,musical film,0.0,8.357142857142858,0.21620142309797477,-0.5567715583813968,-0.9999999998803418,-0.9999999998705036,0.0,0.0,1.6241715220469573,8.0,43.0,0.7811408322742459,13000000000.0,0.9999927334471579,0.9991996854286704,,,3.5,28.0,49.0,-0.5811965811270363,0
2024-03-03,musical film,0.0,8.357142857142858,0.0881226053639847,-0.5546510798895077,-0.9999999998803418,-0.9999999998670606,0.0,-32.0,1.6241715220469573,9.0,43.0,0.7824059141667083,13000000000.0,0.9999927436358255,0.9991993633802625,,,3.5,28.0,49.0,-0.5811965811270363,0
2024-03-10,musical film,0.0,8.357142857142858,-0.03995621237000544,-0.5525546459935085,-0.9999999998803418,-0.9999999998670606,0.0,0.0,1.6241715220469573,10.0,43.0,0.7836564548879805,9750000000.0,0.9999927538983819,0.9991990702301748,,,3.5,28.0,49.0,-0.5811965811270363,0
2024-03-17,musical film,0.0,7.75,-0.0331143951833607,-0.5504818056896372,-0.9999999998709678,-0.9999999998621746,0.0,0.0,1.7487366672487434,11.0,43.0,0.784892703715283,6500000000.0,0.9999927641923614,0.9991988008664335,,,3.5,28.0,49.0,-0.5483870967034339,0
2024-03-24,musical film,0.0,7.75,-0.15188834154351397,-0.5484321197292131,-0.9999999998709678,-0.9999999998621746,0.0,-19.0,1.7487366672487434,12.0,43.0,0.7861149042604448,3250000000.0,0.9999928633118732,0.9992083979138957,,,3.5,28.0,49.0,-0.5483870967034339,0
2024-03-31,musical film,0.0,7.75,-0.2706622879036672,-0.5464051602276204,-0.9999999998709678,-0.9999999998584905,0.0,0.0,1.7487366672487434,13.0,43.0,0.7873232946299432,0.0,0.9999915543630055,0.9990627455759225,,,3.5,28.0,49.0,-0.5483870967034339,0
2024-04-07,musical film,21.0,8.5,-0.23426382047071703,1.6267762029560826,1.4705882351211073,1.9670329667550503,21.0,21.0,1.6103917309174751,14.0,43.0,0.7832215238406476,9750000000.0,0.999992975005764,0.9992086195324151,,,2.0,28.0,28.0,-0.7647058822629758,0
2024-04-14,musical film,0.0,8.5,-0.3645320197044335,-0.5510201599641898,-0.9999999998823529,-0.999999999852459,-21.0,0.0,1.6103917309174751,15.0,43.0,0.7844325767782186,6500000000.0,0.9999916957415342,0.9990640301912198,,,2.0,28.0,28.0,-0.7647058822629758,0
2024-04-21,musical film,0.0,8.5,-0.49480021893814996,-0.5490134155771947,-0.9999999998823529,-0.9999999998484849,0.0,0.0,1.6103917309174751,16.0,43.0,0.7856301735720274,3250000000.0,0.9999917115275657,0.9990642140600572,,,2.0,28.0,28.0,-0.7647058822629758,0
2024-04-28,musical film,0.0,8.5,-0.6250684181718664,-0.5470284376100397,-0.9999999998823529,-0.9999999998484849,0.0,0.0,1.6103917309174751,17.0,43.0,0.7868145372520807,0.0,0.9999917253282973,0.9990641973522038,,,2.0,28.0,28.0,-0.7647058822629758,0
2024-05-05,musical film,0.0,7.75,-0.5886699507389163,-0.5450648353995216,-0.9999999998709678,-0.9999999998484849,0.0,0.0,1.7487366672487434,18.0,43.0,0.7879858859466276,0.0,0.9999999749719222,0.999997151823074,,,3.5,28.0,49.0,-0.5483870967034339,0
2024-05-12,musical film,28.0,8.75,-0.5005473453749316,2.361128426781844,2.1999999997485715,3.179104477137447,28.0,28.0,1.5983740792045171,19.0,43.0,0.7848130878701748,6500000000.0,0.9999920203168873,0.9990330370012661,,,2.857142857142857,21.0,40.0,-0.673469387678134,0
2024-05-19,musical film,0.0,7.25,-0.3013136288998358,-0.5492466330776363,-0.999999999862069,-0.9999999998507463,-28.0,0.0,1.7180992587223993,20.0,43.0,0.7859825819560219,3250000000.0,0.9999999758847414,0.999997059049454,,,2.857142857142857,21.0,40.0,-0.6059113299656871,0
2024-05-26,musical film,0.0,6.571428571428571,-0.26163108921729616,-0.5473036075122322,-0.9999999998478261,-0.9999999998507463,0.0,-21.0,1.8731194912476328,21.0,43.0,0.7871394328625515,0.0,0.9999999758988734,0.9999970559320772,,,4.214285714285714,21.0,59.0,-0.35869565211932886,0
2024-06-02,musical film,0.0,6.571428571428571,-0.3623426382047072,-0.5453810581700897,-0.9999999998478261,-0.9999999998507463,0.0,0.0,1.8731194912476328,22.0,43.0,0.7882838445120106,0.0,0.9999999759259965,0.9999970544619914,,,4.214285714285714,21.0,59.0,-0.35869565211932886,0
2024-06-09,musical film,0.0,6.571428571428571,-0.4630541871921182,-0.543478627917915,-0.9999999998478261,-0.9999999998507463,0.0,0.0,1.8731194912476328,23.0,43.0,0.7894160164646733,0.0,0.9999996303220556,0.9999546925605229,,,5.714285714285714,21.0,80.0,-0.13043478258884683,0
2024-06-16,musical film,0.0,6.571428571428571,-0.5637657361795292,-0.5415959682824626,-0.9999999998478261,-0.9999999998458904,0.0,0.0,1.8731194912476328,24.0,43.0,0.79053614403485,0.0,0.9999999759937275,0.999997053361657,,,5.714285714285714,21.0,80.0,-0.13043478258884683,0
2024-06-23,musical film,0.0,5.821428571428571,-0.4978106185002736,-0.5397327391823996,-0.9999999998282209,-0.9999999998458904,0.0,0.0,2.0672017964450595,25.0,43.0,0.7916444184032149,0.0,0.999999636916827,0.9999553604248754,,,5.714285714285714,21.0,80.0,-0.01840490797229848,0
2024-06-30,musical film,0.0,5.821428571428571,-0.5870279146141215,-0.5378886086702462,-0.9999999998282209,-0.9999999998458904,0.0,-28.0,2.0672017964450595,26.0,43.0,0.7927410267255863,0.0,0.9999996357912708,0.9999551527367131,,,7.714285714285714,28.0,108.0,0.32515337417727436,0
2024-07-07,musical film,0.0,5.107142857142857,-0.5175150519978107,-0.5360632526839482,-0.9999999998041957,-0.9999999998458904,0.0,0.0,2.3010051206545423,27.0,43.0,0.7938261522382888,0.0,0.9999996379091317,0.9999553453462227,,,7.714285714285714,28.0,108.0,0.5104895103895546,1
2024-07-14,musical film,0.0,3.5714285714285716,-0.2545155993431856,-0.5342563548076639,-0.99999999972,-0.9999999998418277,0.0,0.0,2.5576609677528266,28.0,43.0,0.7948999743602233,0.0,0.9999996379514834,0.9999552831086461,,,9.285714285714286,28.0,130.0,1.5999999995520002,1
2024-07-21,musical film,0.0,3.5714285714285716,-0.30925013683634367,-0.5324676060413569,-0.99999999972,-0.9999999998418277,0.0,0.0,2.5576609677528266,29.0,43.0,0.7959626687917646,0.0,0.9999999995538232,0.9999999448148631,,,9.285714285714286,28.0,130.0,1.5999999995520002,1
2024-07-28,musical film,0.0,2.4285714285714284,-0.11001642036124795,-0.5306967045788225,-0.9999999995882353,-0.9999999998357664,0.0,0.0,2.987049666638567,30.0,43.0,0.7970144076105992,0.0,0.9999999994802259,0.9999999356170635,,,10.785714285714286,28.0,151.0,3.4411764691712805,1
2024-08-04,musical film,0.0,2.4285714285714284,-0.14723590585659552,-0.5289433555937776,-0.9999999995882353,-0.9999999998357664,0.0,0.0,2.987049666638567,31.0,43.0,0.7980553593646145,0.0,0.9999999998098664,0.9999999764143576,,,13.5,38.0,189.0,4.558823527534602,1
2024-08-11,musical film,21.0,3.1785714285714284,-0.02928297755883963,1.6735203282353412,5.60674157126979,2.32161687133753,21.0,21.0,2.5285568525496807,32.0,43.0,0.7942686054904853,0.0,0.9999999994890698,0.9999999356033386,,,14.571428571428571,38.0,204.0,3.584269661793713,1
2024-08-18,musical film,19.0,3.1785714285714284,0.21319102353585112,1.4488015042879632,4.977528088321677,1.9081632650140568,-2.0,19.0,2.5285568525496807,33.0,43.0,0.7905457472733495,0.0,0.9999999995655268,0.9999999446123358,,,17.714285714285715,63.0,248.0,4.573033706426462,1
2024-08-25,musical film,0.0,3.1785714285714284,0.16447728516694035,-0.5391877014307668,-0.9999999996853932,-0.9999999998423817,-19.0,0.0,2.5285568525496807,34.0,43.0,0.7916035970328454,0.0,0.9999999994986389,0.9999999359898849,,,20.142857142857142,63.0,282.0,5.337078650006313,1
2024-09-01,musical film,19.0,3.857142857142857,0.2561576354679803,1.442796850450624,3.925925924908093,1.9895104891974549,19.0,19.0,2.2153528938610036,35.0,43.0,0.7879203709354347,0.0,0.9999999995753237,0.9999999451854413,,,20.857142857142858,63.0,292.0,4.407407406264746,1
2024-09-08,musical film,0.0,3.857142857142857,0.19704433497536947,-0.5432201243419967,-0.9999999997407407,-0.9999999998426573,-19.0,0.0,2.2153528938610036,36.0,43.0,0.7889807690790421,0.0,0.9999999995047782,0.99999993598399,,,20.857142857142858,63.0,292.0,4.407407406264746,1
2024-09-15,musical film,21.0,4.607142857142857,0.29310344827586204,1.6452086437897384,3.5581395341114117,2.187183810797898,21.0,21.0,1.9746674669037365,37.0,43.0,0.7853193972093927,0.0,0.9999999995816929,0.9999999451370497,,,21.214285714285715,63.0,297.0,3.604651162008293,1
2024-09-22,musical film,0.0,4.607142857142857,0.22249589490968802,-0.5473455767519629,-0.9999999997829457,-0.9999999998482293,-21.0,0.0,1.9746674669037365,38.0,43.0,0.7863821724690535,0.0,0.9999999995120531,0.9999999359069873,,,23.571428571428573,63.0,330.0,4.116279068873986,1
2024-09-29,musical film,0.0,4.607142857142857,0.15188834154351394,-0.5455846503282087,-0.9999999997829457,-0.9999999998434782,0.0,-21.0,1.9746674669037365,39.0,43.0,0.7874344770364914,0.0,0.9999999998206328,0.9999999764046167,,,23.571428571428573,63.0,330.0,4.116279068873986,1
2024-10-06,musical film,28.0,5.607142857142857,0.28817733990147787,2.3696278464440175,3.993630572536168,3.179104477137447,28.0,9.0,1.7941996697386007,40.0,43.0,0.784579304485807,3250000000.0,0.9999999995257184,0.9999999383862933,,,22.928571428571427,63.0,321.0,3.0891719739713577,1
2024-10-13,musical film,0.0,5.607142857142857,0.20224411603721948,-0.549314205628825,-0.999999999821656,-0.9999999998507463,-28.0,0.0,1.7941996697386007,41.0,43.0,0.7856301371452166,0.0,0.9976216495874779,0.726629122817553,,,22.928571428571427,63.0,321.0,3.0891719739713577,1
2024-10-20,musical film,22.0,5.642857142857143,0.4455391351943076,1.720143928673637,2.89873417670149,2.167999999687808,22.0,3.0,1.793171173639052,42.0,43.0,0.7821301546180276,9750000000.0,0.9861146312283958,0.5941723054958544,,,21.357142857142858,63.0,299.0,2.7848101260887677,1
2024-10-27,musical film,0.0,5.642857142857143,0.35905856595511776,-0.5533147792719365,-0.9999999998227848,-0.9999999998484849,-22.0,0.0,1.793171173639052,43.0,43.0,0.7831826659467747,6500000000.0,0.9999999998284251,0.9999999772591657,,,21.357142857142858,63.0,299.0,2.7848101260887677,1
2024-11-03,musical film,21.0,6.392857142857143,0.4277504105090312,1.606549954110024,2.284916200759901,2.1552587642838508,21.0,0.0,1.6358037683878337,44.0,43.0,0.7796615926808776,13000000000.0,0.9863042418984496,0.5941891621023847,,,21.071428571428573,63.0,295.0,2.2960893851156956,1
2024-11-10,musical film,38.0,7.75,0.6105637657361795,3.333329521073701,3.903225805947971,4.368916796870954,17.0,38.0,1.5426516633362675,45.0,43.0,0.778497525726882,13000000000.0,0.9999999996349593,0.9999999361164482,,,19.642857142857142,63.0,275.0,1.5345622117835587,1
2024-11-17,musical film,36.0,9.035714285714286,0.7577996715927751,3.0403194590863962,2.9841897229898917,3.814264486859905,-2.0,36.0,1.4368364664145183,46.0,43.0,0.7768696200179265,14500000000.0,0.999999714104693,0.9999373122820637,,,18.714285714285715,63.0,262.0,1.0711462449407427,1
2024-11-24,musical film,63.0,10.285714285714286,1.3070607553366174,5.617340036983574,5.1249999995017355,6.703804347006328,27.0,35.0,1.5720893440844024,0.0,63.0,0.7797086184415337,15000000000.0,0.9999997401340194,0.9999790154635145,,,14.214285714285714,34.0,199.0,0.3819444444073108,1
2024-12-01,musical film,34.0,11.5,1.4006568144499179,2.5668862255313902,1.9565217389603025,3.09090909053719,-29.0,34.0,1.4468578870115718,1.0,63.0,0.7775344269575816,15250000000.0,0.999999736840255,0.999978237827706,,,11.785714285714286,33.0,165.0,0.024844720494734067,0
2024-12-08,musical film,29.0,12.535714285714286,1.438697318007663,2.0692247739463414,1.3133903132855416,2.3590733588001074,-5.0,7.0,1.3400376533644769,2.0,63.0,0.7747324788339437,15999999999.999998,0.9999997442603255,0.9999785847738948,,,11.0,33.0,154.0,-0.12250712249734991,0
2024-12-15,musical film,0.0,12.535714285714286,1.2465790914066779,-0.5619199831627448,-0.9999999999202279,-0.9999999998841699,-29.0,0.0,1.3400376533644769,3.0,63.0,0.7757851308006797,15749999999.999998,0.9999997423010839,0.9999783880500108,,,11.0,33.0,154.0,-0.12250712249734991,0
2024-12-22,musical film,26.0,13.464285714285714,1.2465790914066774,1.7798305807566204,0.9310344826894723,1.9140722289261933,26.0,5.0,1.2476212634841355,4.0,63.0,0.7727300748853668,15999999999.999998,0.9999997472980551,0.9999783561922521,,,9.142857142857142,33.0,128.0,-0.3209549071379662,0
2024-12-29,musical film,33.0,14.642857142857142,1.284072249589491,2.3896231612016234,1.2536585364997501,2.653136531071609,7.0,-5.0,1.1592952395654401,5.0,63.0,0.7703856803127809,1.7105263156094184,0.9999999843492822,0.9999986679931786,,,6.785714285714286,23.0,95.0,-0.5365853658170137,0
2025-01-05,musical film,0.0,14.642857142857142,1.0596606458675424,-0.5705556302645084,-0.9999999999317073,-0.9999999998892989,-33.0,-36.0,1.1592952395654401,6.0,63.0,0.7714438108169818,1.684210526138504,0.9999997541657756,0.9999790435494509,,,6.785714285714286,23.0,95.0,-0.5365853658170137,0
2025-01-12,musical film,19.0,15.321428571428571,0.9756431308155448,1.1171797588397587,0.2400932400775697,1.0552884614243079,19.0,-44.0,1.0930177942259922,7.0,63.0,0.7683388638281133,0.8815789473220221,0.9999999844676543,0.999998667942271,,,7.214285714285714,25.0,101.0,-0.5291375291029934,0
2025-01-19,musical film,0.0,15.321428571428571,0.7408319649698961,-0.5736188746562454,-0.9999999999347319,-0.9999999998877805,-19.0,-34.0,1.0930177942259922,8.0,63.0,0.7693966772340392,0.8684210525858725,0.9999997559058506,0.9999790324662711,,,8.857142857142858,25.0,124.0,-0.42191142188388453,0
2025-01-26,musical film,0.0,15.321428571428571,0.5060207991242472,-0.5718782933678198,-0.9999999999347319,-0.9999999998877805,0.0,-29.0,1.0930177942259922,9.0,63.0,0.7704448741544503,0.855263157849723,0.9999997551148331,0.9999789324785385,,,10.357142857142858,25.0,145.0,-0.3240093239881765,0
2025-02-02,musical film,0.0,15.321428571428571,0.27120963327859887,-0.5701534613132488,-0.9999999999347319,-0.9999999998853503,0.0,0.0,1.0930177942259922,10.0,63.0,0.7714835851298738,0.8421052631135734,0.9999997564616038,0.9999790167727263,,,10.357142857142858,25.0,145.0,-0.3240093239881765,0
2025-02-09,musical film,17.0,15.928571428571429,0.16201423097974818,0.9461974483961217,0.06726457398680849,0.9077306732148431,17.0,-9.0,1.0344012715586302,11.0,63.0,0.7687108971827588,0.8815789473220221,0.9999997563096517,0.9999788988396536,,,9.142857142857142,25.0,128.0,-0.42600896858312054,0
2025-02-16,musical film,18.0,16.571428571428573,0.05090311986863709,1.0312844721077714,0.0862068965465219,0.9756097559904819,1.0,-15.0,0.9764112421906138,12.0,63.0,0.7657951493845107,0.8947368420581717,0.9999997563384769,0.9999788130608313,,,7.857142857142857,25.0,110.0,-0.5258620689337842,0
2025-02-23,musical film,23.0,16.642857142857142,0.133552271483306,1.472057855490785,0.38197424890408743,1.5060532686010355,5.0,23.0,0.9737029274231643,13.0,63.0,0.7627359866488935,0.8947368420581717,0.999999985535321,0.9999987309382457,,,6.214285714285714,25.0,87.0,-0.6266094420224354,0
2025-03-02,musical film,0.0,15.964285714285714,0.02928297755883961,-0.5824641094071474,-0.9999999999373602,-0.9999999998910412,-23.0,-19.0,1.0334314985229627,14.0,63.0,0.7637904933737,0.9189189188692476,0.9999997609461266,0.9999789924387449,,,9.0,39.0,126.0,-0.43624161071092893,0
2025-03-09,musical film,0.0,15.964285714285714,-0.21538040503557743,-0.580730643237228,-0.9999999999373602,-0.9999999998910412,0.0,0.0,1.0334314985229627,15.0,63.0,0.7648356681805818,0.9189189188692476,0.9999997601780689,0.9999788927326726,,,9.0,39.0,126.0,-0.43624161071092893,0
2025-03-16,musical film,18.0,15.928571428571429,-0.1762452107279693,1.0254990886710578,0.1300448430411631,0.9194312795228093,18.0,18.0,1.0353886516095996,16.0,63.0,0.7619781691106302,0.9444444443919753,0.9999997624355466,0.9999789984685327,,,7.714285714285714,39.0,108.0,-0.5156950672321986,0
2025-03-23,musical film,0.0,15.928571428571429,-0.42036124794745483,-0.5834697593661267,-0.9999999999372198,-0.9999999998910412,-18.0,0.0,1.0353886516095996,17.0,63.0,0.7630221245080844,0.9444444443919753,0.9999997599087381,0.999978742628039,,,9.071428571428571,39.0,127.0,-0.4304932735155744,0
2025-03-30,musical film,0.0,15.178571428571429,-0.4978106185002737,-0.5817546544376699,-0.9999999999341176,-0.9999999998910412,0.0,-17.0,1.1021387523323372,18.0,63.0,0.7640569623911444,0.9714285713730613,0.9999997702307575,0.9999796257687589,,,9.071428571428571,39.0,127.0,-0.4023529411499627,0
2025-04-06,musical film,0.0,15.178571428571429,-0.7304324028461958,-0.5800545857466802,-0.9999999999341176,-0.9999999998884759,0.0,-18.0,1.1021387523323372,19.0,63.0,0.7650828016839112,0.9714285713730613,0.9999999991107583,0.9999999210390195,,,9.071428571428571,39.0,127.0,-0.4023529411499627,0
2025-04-13,musical film,0.0,15.178571428571429,-0.9630541871921183,-0.5783693348662611,-0.9999999999341176,-0.9999999998884759,0.0,-23.0,1.1021387523323372,20.0,63.0,0.7660997592511934,0.9714285713730613,0.9999999996879101,0.9999999722462147,,,11.0,39.0,154.0,-0.2752941176289218,0
2025-04-20,musical film,25.0,15.071428571428571,-0.7887246852764095,1.6645092004808482,0.6587677724681387,1.7675276750810855,25.0,25.0,1.1049496109573171,21.0,63.0,0.763239119899243,0.9714285713730613,0.9999999968687981,0.9999997185165458,,,9.214285714285714,39.0,129.0,-0.3886255923912761,0
2025-04-27,musical film,23.0,15.892857142857142,-0.8497536945812807,1.4724675638256632,0.44719101120781724,1.4760765548650154,-2.0,23.0,1.0349436243073382,22.0,63.0,0.7602945536612866,0.9444444443919753,0.999999782894289,0.9999803227330658,,,7.571428571428571,39.0,106.0,-0.5235955055850322,0
2025-05-04,musical film,21.0,15.857142857142858,-0.7635467980295566,1.284337112678466,0.32432432430387137,1.2053675611336254,-2.0,3.0,1.0364755127644882,23.0,63.0,0.7573336630074791,0.9444444443919753,0.9999998787298533,0.9999889196102427,,,6.071428571428571,39.0,85.0,-0.6171171170781998,0
2025-05-11,musical film,0.0,15.857142857142858,-1.006568144499179,-0.5912131712967752,-0.9999999999369369,-0.9999999998949824,-21.0,0.0,1.0364755127644882,24.0,63.0,0.7583662857169576,0.9444444443919753,0.999999973440918,0.9999975699274436,,,6.071428571428571,39.0,85.0,-0.6171171170781998,0
2025-05-18,musical film,0.0,15.107142857142858,-1.0829228243021347,-0.5895156774852204,-0.9999999999338062,-0.9999999998949824,0.0,0.0,1.1034278783214095,25.0,63.0,0.7593901573865197,0.9714285713730613,0.9999999991399582,0.9999999211882402,,,6.071428571428571,39.0,85.0,-0.5981087470053261,0
2025-05-25,musical film,0.0,13.75,-1.0128626163108922,-0.587832721764562,-0.9999999999272727,-0.9999999998928571,0.0,0.0,1.183934908241382,26.0,63.0,0.7604053887888227,1.9999999997647058,0.9999999944834734,0.9999994937290811,,,6.071428571428571,39.0,85.0,-0.5584415584009446,0
2025-06-01,musical film,0.0,12.464285714285714,-0.9378762999452654,-0.5861640977948677,-0.9999999999197707,-0.9999999998928571,0.0,0.0,1.2735025466539507,27.0,63.0,0.7614120888347985,16999999999.999998,0.9999999992461545,0.9999999307141474,,,6.071428571428571,39.0,85.0,-0.5128939827668738,0
2025-06-08,musical film,39.0,11.607142857142858,-0.34072249589490977,2.9045052763989023,2.3599999997966767,2.9931740611269784,39.0,14.0,1.1644857984837966,28.0,63.0,0.760120325584386,16999999999.999998,0.9999999654590801,0.9999965506118608,,,4.785714285714286,27.0,67.0,-0.5876923076416758,0
2025-06-15,musical film,0.0,10.392857142857142,-0.24876847290640394,-0.5876334070242669,-0.9999999999037801,-0.9999999998976109,-39.0,-23.0,1.2455954886990166,29.0,63.0,0.7611198242266821,16999999999.999998,0.9999999992746755,0.9999999274620675,,,4.785714285714286,27.0,67.0,-0.5395189002917301,0
2025-06-22,musical film,0.0,9.357142857142858,-0.17788724685276408,-0.5859864844528215,-0.9999999998931297,-0.9999999998976109,0.0,-21.0,1.34183010928496,30.0,63.0,0.7621110282744311,16999999999.999998,0.9999999992725553,0.9999999271624662,,,4.785714285714286,27.0,67.0,-0.4885496182683993,0
2025-06-29,musical film,19.0,10.035714285714286,-0.18089764641488787,1.0942877639189597,0.8932384340746949,0.9042316257445647,19.0,19.0,1.2500039047506581,31.0,63.0,0.7593442739403754,16999999999.999998,0.9999999992700933,0.999999926542572,,,3.4285714285714284,27.0,48.0,-0.6583629892582414,0
2025-07-06,musical film,0.0,9.107142857142858,-0.12835249042145597,-0.5886410887956398,-0.9999999998901961,-0.9999999998997773,-19.0,0.0,1.3482467258095168,32.0,63.0,0.7603346267214249,16999999999.999998,0.9999999992567035,0.9999999250691779,,,5.071428571428571,27.0,71.0,-0.44313725485330263,0
2025-07-13,musical film,0.0,7.928571428571429,-0.006020799124247423,-0.5870102789961752,-0.9999999998738739,-0.9999999998973774,0.0,0.0,1.4449781434966036,33.0,63.0,0.7613168618567231,16999999999.999998,0.9999999992550916,0.9999999247984213,,,6.785714285714286,27.0,95.0,-0.14414414412596385,0
2025-07-20,musical film,27.0,8.892857142857142,0.07197591680350302,1.8055362184953592,2.036144578084289,1.6880530971770744,27.0,27.0,1.3373138862234932,34.0,63.0,0.7587456444859539,16999999999.999998,0.9999999992627938,0.9999999246601596,,,4.857142857142857,24.0,68.0,-0.4538152609931453,0
2025-07-27,musical film,0.0,8.214285714285714,0.08648056923918988,-0.5900632124514748,-0.9999999998782608,-0.9999999998955916,-27.0,-39.0,1.4409538874074432,35.0,63.0,0.7597263532471356,16999999999.999998,0.99999999921712,0.9999999198682067,,,6.0,24.0,84.0,-0.26956521735848765,0
2025-08-03,musical film,0.0,8.214285714285714,-0.03940886699507392,-0.588446395918588,-0.9999999998782608,-0.9999999998932384,0.0,0.0,1.4409538874074432,36.0,63.0,0.7606991210466834,16999999999.999998,0.9999999999834814,0.9999999983087298,,,7.214285714285714,24.0,101.0,-0.1217391304199621,0
2025-08-10,musical film,0.0,8.214285714285714,-0.16529830322933772,-0.5868427975527426,-0.9999999998782608,-0.9999999998932384,0.0,0.0,1.4409538874074432,37.0,63.0,0.761664043944617,16999999999.999998,0.999999999986811,0.9999999986473972,,,7.214285714285714,24.0,101.0,-0.1217391304199621,0
2021-04-11,family movie,0.0,1.1363636363636365,,-0.22360679770797892,-0.9999999991199999,-0.9999999991199999,0.0,0.0,4.690415755695863,21.0,25.0,0.9545454537054545,0.0,7.674276460048465e-25,5.766790817902227e-24,,,1.7857142857142858,25.0,25.0,0.5714285709257142,1
2021-04-18,family movie,0.0,1.0869565217391304,,-0.21821789019408766,-0.9999999990799999,-0.9999999990799999,0.0,0.0,4.795831518900554,22.0,25.0,0.9565217382504347,0.0,5.819784303188782e-32,9.317923338215976e-31,,,1.7857142857142858,25.0,25.0,0.6428571422657144,1
2021-04-25,family movie,0.0,1.0416666666666667,,-0.21320071631379225,-0.9999999990399999,-0.9999999990399999,0.0,0.0,4.898979480863336,23.0,25.0,0.9583333324133334,0.0,4.817374389240683e-35,9.929504527604645e-34,,,1.7857142857142858,25.0,25.0,0.7142857135999999,1
2021-05-02,family movie,0.0,1.0,,-0.20851441401533563,-0.9999999989999999,-0.9999999989999999,0.0,0.0,4.999999995,24.0,25.0,0.9599999990400001,0.0,8.691165655392838e-40,2.357980131491544e-38,,,1.7857142857142858,25.0,25.0,0.7857142849285714,1
2021-05-09,family movie,0.0,0.9615384615384616,,-0.20412414519026487,-0.99999999896,-0.99999999896,0.0,0.0,5.099019508289804,25.0,25.0,0.9615384605384616,0.0,1.6696032534552979e-35,2.7285926775838056e-34,,,1.7857142857142858,25.0,25.0,0.8571428562514286,1
2021-05-16,family movie,0.0,0.9259259259259259,,-0.19999999995840004,-0.99999999892,-0.99999999892,0.0,0.0,5.196152417094788,26.0,25.0,0.962962961922963,0.0,2.4648902892228036e-38,7.133335611003518e-38,,,1.7857142857142858,25.0,25.0,0.9285714275685716,1
2021-05-23,family movie,0.0,0.8928571428571429,-0.18472906403940886,-0.19611613509664552,-0.99999999888,-0.99999999888,0.0,0.0,5.291502616202698,27.0,25.0,0.9642857132057143,0.0,1.06106082591329e-39,1.0506853995003635e-38,,,1.7857142857142858,25.0,25.0,0.99999999888,1
2021-05-30,family movie,25.0,0.8928571428571429,0.18472906403940886,5.196152421586634,26.99999996976,13.49999999217,25.0,25.0,5.291502616202698,28.0,25.0,0.9310344822186207,0.0,0.05695208169517795,0.45233956535021225,,,0.0,0.0,0.0,-0.99999999888,0
2021-06-06,family movie,0.0,0.8928571428571429,0.17104542966611933,-0.27216552693294577,-0.99999999888,-0.9999999994,-25.0,0.0,5.291502616202698,29.0,25.0,0.9333333327733333,0.0,2.4380022355261056e-24,1.753236997288963e-23,,,0.0,0.0,0.0,-0.99999999888,0
